Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Maksim Kutovoi,FC Krasnodar, 19, Forward,,,1(6),123,-,-,-,-,0.3,85,0.3,-,6.05
Artem Maksimenko,Ural, 23, Forward,,,1(2),75,-,-,-,-,-,68.8,0.3,-,6.04
Guus Til,Spartak Moscow, 23, AM(C),,,0(3),14,-,-,-,-,-,42.9,-,-,6.04
Akmal Bakhtiyarov,PFC Sochi, 23, Midfielder,,,0(1),7,-,-,1,-,-,100,-,-,6.04
Dmitri Markitesov,Spartak Moscow, 20, Midfielder,,,0(6),28,-,-,-,-,0.2,79.3,-,-,6.04
Ilya Pomazun,CSKA Moscow, 24, GK,,,2,180,-,-,-,-,-,51.5,0.5,-,6.04
Ivelin Popov,PFC Sochi, 33, M(CLR),FW,,0(1),27,-,-,-,-,-,66.7,-,-,6.03
Rizvan Utsiev,FK Akhmat, 33, D(R),M(R),,0(1),7,-,-,-,-,-,100,-,-,6.03
Oston Urunov,Spartak Moscow, 20, AM(C),,,1(7),148,-,-,2,-,0.1,94.8,0.1,-,6.02
Igor Gorbatenko,Arsenal Tula, 32, M(CLR),,,4(10),533,-,-,2,-,0.3,74.9,0.3,-,6.02
Zurab Gigashvili,FC Tambov, 19, D(C),,,5(3),479,-,-,-,-,0.1,64.8,0.6,-,6.02
Andrés Vombergar,FC Ufa, 26, FW,,,1(2),137,-,-,-,-,1,79.5,2.7,-,6.01
Nikolay Titkov,Lokomotiv Moscow, 20, Midfielder,,,0(4),8,-,-,-,-,-,50,-,-,6.01
Aleksandr Gapechkin,FC Rostov, 18, Defender,,,0(1),1,-,1,-,-,-,100,-,-,6.00
Denis Terentjev,Zenit, 28, D(LR),,,0(1),1,-,-,-,-,-,-,-,-,6.00
Kirill Dontsov,FC Rotor Volgograd, 19, Defender,,,0(1),1,-,-,-,-,-,-,-,-,6.00
Mikhail Ageev,Lokomotiv Moscow, 21, Forward,,,0(1),1,-,-,-,-,-,-,-,-,6.00
Reziuan Mirzov,Spartak Moscow, 27, AM(CL),FW,,0(1),2,-,-,-,-,-,66.7,-,-,6.00
Parfait Bizoza,FC Ufa, 22, Midfielder,,,3(4),201,-,-,1,1,0.1,77.8,0.4,-,6.00
Tigran Avanesyan,FC Tambov, 19, Midfielder,,,0(3),40,-,-,1,-,-,57.1,-,-,5.99
Igor Shkolnik,Dinamo Moscow, 20, Midfielder,,,0(4),25,-,-,-,-,-,88.9,-,-,5.99
Konstantin Kovalev,FC Rostov, 21, Defender,,,0(1),3,-,-,-,-,-,50,-,-,5.99
Roman Minaev,Arsenal Tula, 23, Forward,,,0(4),39,-,-,-,-,-,75,-,-,5.99
Evgeniy Tatarinov,Ural, 22, Forward,,,0(3),16,-,-,-,-,0.3,83.3,-,-,5.99
Nikita Drozdov,FC Tambov, 29, Midfielder,,,2(7),298,-,-,-,-,0.1,71.4,0.2,-,5.99
Akhmed Alibekov,FC Ufa, 23, Midfielder,,,2,164,-,-,-,-,-,55.3,1,-,5.99
Aleksandr Saplinov,FC Rotor Volgograd, 23, DMC,,,0(1),5,-,-,-,-,-,42.9,1,-,5.98
Stanislav Krapukhin,Zenit, 23, Forward,,,0(3),16,-,-,-,-,0.3,100,-,-,5.98
Lameck Banda,Arsenal Tula, 20, Midfielder,,,0(2),36,-,-,-,-,-,87.5,-,-,5.97
Aleksandr Smirnov,FC Rostov, 25, Defender,,,0(1),19,-,-,-,-,-,50,-,-,5.97
Kirill Kosarev,Rubin Kazan, 19, Forward,,,0(3),57,-,-,1,-,0.7,35.7,0.3,-,5.97
Giorgi Arabidze,FC Rotor Volgograd, 23, Forward,,,0(4),39,-,-,-,-,0.3,87.5,-,-,5.96
Gamid Agalarov,FC Ufa, 20, FW,,,1(4),109,-,-,1,-,0.2,66.7,0.4,-,5.96
Moris Nusuev,FC Tambov, 23, Defender,,,0(2),34,-,-,-,-,-,76.5,-,-,5.95
Anri Khagush,Arsenal Tula, 34, D(LR),,,2(3),157,-,-,2,-,0.4,70.4,-,-,5.94
Chingiz Magomadov,Ural, 22, Defender,,,0(2),69,-,-,1,-,-,97.2,-,-,5.94
David Tosevski,FC Rostov, 19, Forward,,,0(6),32,-,-,1,-,0.2,100,-,-,5.94
Mikalay Signevich,Khimki, 29, FW,,,0(2),72,-,-,-,-,1,71.4,2.5,-,5.93
Ilya Vorobjov,Khimki, 21, Forward,,,0(3),23,-,-,-,-,0.3,71.4,-,-,5.92
Nikita Iosifov,Lokomotiv Moscow, 20, Midfielder,,,0(4),25,-,-,1,-,-,100,-,-,5.91
Nikita Chagrov,FC Tambov, 26, Goalkeeper,,,1,90,-,-,1,-,-,52,-,-,5.89
Pavel Mogilevets,Rubin Kazan, 28, DMC,,,0(1),8,-,-,-,-,-,50,-,-,5.89
Evgeni Chabanov,FC Tambov, 23, Forward,,,0(3),44,-,-,-,-,0.3,100,-,-,5.89
Dmitri German,FC Tambov, 32, Midfielder,,,3(3),295,-,-,-,-,0.2,57.1,0.8,-,5.89
Aleksandr Yerkin,FC Tambov, 31, Forward,,,0(2),35,-,-,-,-,-,72.7,-,-,5.89
Abubakar Kadyrov,FK Akhmat, 24, Forward,,,0(1),4,-,-,1,-,-,100,-,-,5.88
Egor Prutsev,PFC Sochi, 18, Midfielder,,,0(1),12,-,-,-,-,-,-,-,-,5.88
Stepan Oganesyan,Spartak Moscow, 19, Midfielder,,,0(1),10,-,-,-,-,-,-,-,-,5.87
Arsen Adamov,FK Akhmat, 21, D(R),,,0(3),14,-,-,1,-,-,83.3,-,-,5.85
Mikhail Lysov,Lokomotiv Moscow, 23, D(L),,,1,75,-,-,-,-,1,80.6,1,-,5.85
Nikolay Zlobin,Arsenal Tula, 25, Defender,,,0(1),16,-,-,1,-,-,100,-,-,5.82
Dmitri Vershkov,FC Rotor Volgograd, 19, Defender,,,0(1),22,-,-,-,-,-,100,-,-,5.76
Danil Kazantsev,Khimki, 20, Midfielder,,,2(1),128,-,-,-,1,-,61.5,0.3,-,5.71
Ivan Konovalov,Ural, 26, GK,,,1,90,-,-,1,-,-,51.6,1,-,5.61
Maksim Rudakov,FC Rostov, 25, Goalkeeper,,,1,90,-,-,-,-,-,70.8,-,-,5.17
